,mbti,enneagram,role,movie,img_url,enn_1,enn_2,downthemall,img_filepath
3791,ENFP,7w8,Rosie,   Mamma Mia! ,https://www.personality-database.com/profile_images/31213.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/31213.png?=undefined'></a>,downthemall/31213.png
3792,ENFP,7w6,Dave Skylark,   The Interview ,https://www.personality-database.com/profile_images/28481.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/28481.png?=undefined'></a>,downthemall/28481.png
3793,ENFP,6w7,Louis Tully,   Ghostbusters ,https://www.personality-database.com/profile_images/18785.png?=undefined,6,7,<a href='https://www.personality-database.com/profile_images/18785.png?=undefined'></a>,downthemall/18785.png
3794,ENFP,7w8,Peter Pan,   Peter Pan ,https://www.personality-database.com/profile_images/144928.png?=undefined,7,8,<a href='https://www.personality-database.com/profile_images/144928.png?=undefined'></a>,downthemall/144928.png
3795,ENFP,7w6,Maggie Murdock,   Love & Other Drugs ,https://www.personality-database.com/profile_images/22764.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/22764.png?=undefined'></a>,downthemall/22764.png
3796,ENFP,6w7,Joel Dawson,   Love and Monsters,https://www.personality-database.com/profile_images/207093.png?=undefined,6,7,<a href='https://www.personality-database.com/profile_images/207093.png?=undefined'></a>,downthemall/207093.png
3797,ENFP,7w6,Estee,   Mid90s ,https://www.personality-database.com/profile_images/32073.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/32073.png?=undefined'></a>,downthemall/32073.png
3798,ENFP,7w6,Maggie Murdock,   Love & Other Drugs ,https://www.personality-database.com/profile_images/22764.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/22764.png?=undefined'></a>,downthemall/22764.png
3799,ENFP,6w7,Doc Sportello,   Inherent Vice ,https://www.personality-database.com/images/profile_transparent.png,6,7,<a href='https://www.personality-database.com/images/profile_transparent.png'></a>,downthemall/profile_transparent.png
3800,ENFP,4w5,Joe / Yusuf Al-Kaysani,   The Old Guard ,https://www.personality-database.com/profile_images/160530.png?=undefined,4,5,<a href='https://www.personality-database.com/profile_images/160530.png?=undefined'></a>,downthemall/160530.png
3801,ENFP,7w6,Dave Skylark,   The Interview ,https://www.personality-database.com/profile_images/28481.png?=undefined,7,6,<a href='https://www.personality-database.com/profile_images/28481.png?=undefined'></a>,downthemall/28481.png
