mbti,enneagram,role,movie,img_url,enn_1,enn_2
ENFJ,2w3,Nicol,   Welcome to Marwen,https://www.personality-database.com/profile_images/201362.png?=undefined,2,3
ENFJ,2w3,Fred Gailey,   Miracle on 34th Street ,https://www.personality-database.com/profile_images/223941.png?=undefined,2,3
ENFJ,5w6,Maya Arnez,   Words on Bathroom Walls ,https://www.personality-database.com/profile_images/221120.png?=undefined,5,6
ENFJ,2w3,Marisa Coulter,   The Golden Compass ,https://www.personality-database.com/images/profile_transparent.png,2,3
ENFJ,1w9,Denise,   Step Brothers ,https://www.personality-database.com/images/profile_transparent.png,1,9
ENFJ,1w2,Louise Schumacher,   Network ,https://www.personality-database.com/profile_images/126449.png?=undefined,1,2
ENFJ,9w1,Hazel,   Watership Down ,https://www.personality-database.com/profile_images/166708.png?=undefined,9,1
ENFJ,2w3,Woody,   This Is England ,https://www.personality-database.com/profile_images/71360.png?=undefined,2,3
ENFJ,9w8,Will Salas,   In Time ,https://www.personality-database.com/profile_images/83536.png?=undefined,9,8
ENFJ,6w7,Bobby,   Karate Kid ,https://www.personality-database.com/profile_images/115764.png?=undefined,6,7
ENFJ,2w3,Krishna Mehra / Krrish,   Krrish ,https://www.personality-database.com/profile_images/179399.png?=undefined,2,3
ENFJ,3w2,Reverend Cleophus James,   The Blues Brothers ,https://www.personality-database.com/profile_images/135356.png?=undefined,3,2
ENFJ,2w3,Ileana WarBurton,   Twitches ,https://www.personality-database.com/images/profile_transparent.png,2,3
ENFJ,2w3,Lord Summerisle,   The Wicker Man ,https://www.personality-database.com/images/profile_transparent.png,2,3
ENFJ,2w3,Raymond,   Aquamarine ,https://www.personality-database.com/profile_images/129271.png?=undefined,2,3
ENFJ,2w3,Maggie Beauford,   Lawless ,https://www.personality-database.com/profile_images/48290.png?=undefined,2,3
ENFJ,3w2,Paweł Rudnicki,   Suicide Room. The Hater ,https://www.personality-database.com/profile_images/102260.png?=undefined,3,2
ENFJ,2w1,Father Bobby,   Sleepers ,https://www.personality-database.com/profile_images/89390.png?=undefined,2,1
ENFJ,1w2,English,   Escape from Alcatraz ,https://www.personality-database.com/profile_images/44520.png?=undefined,1,2
ENFJ,7w8,Perrault,   The Call of the Wild ,https://www.personality-database.com/images/profile_transparent.png,7,8
ENFJ,2w3,Samuel Loomis,   Halloween ,https://www.personality-database.com/profile_images/156688.png?=undefined,2,3
ENFJ,2w1,Erin,   The Texas Chainsaw Massacre ,https://www.personality-database.com/profile_images/177611.png?=undefined,2,1
ENFJ,1w9,"James ""Jimmy"" MacElroy",   Blades of Glory ,https://www.personality-database.com/profile_images/93985.png?=undefined,1,9
ENFJ,1w2,Ms.Rain,   Precious ,https://www.personality-database.com/images/profile_transparent.png,1,2
ENFJ,6w7,Buster,   Misery ,https://www.personality-database.com/images/profile_transparent.png,6,7
ENFJ,6w5,Josephine Anwhistle,   Lemony Snicket's A Series of Unfortunate Events ,https://www.personality-database.com/profile_images/187124.png?=undefined,6,5
ENFJ,7w8,George Berger,   Hair ,https://www.personality-database.com/images/profile_transparent.png,7,8
ENFJ,2w3,Mrs. Kendal,   The Elephant Man ,https://www.personality-database.com/profile_images/203176.png?=undefined,2,3
ENFJ,3w4,Luke Castellan,   Percy Jackson ,https://www.personality-database.com/images/profile_transparent.png,3,4
ENFJ,3w2,Glinda,   Oz the Great and Powerful ,https://www.personality-database.com/profile_images/32266.png?=undefined,3,2
ENFJ,8w9,Chisolm,   The Magnificent Seven ,https://www.personality-database.com/images/profile_transparent.png,8,9
ENFJ,2w3,Reg Slivko,   Kong: Skull Island ,https://www.personality-database.com/profile_images/84256.png?=undefined,2,3
ENFJ,7w8,Ms.Ramierez,   Work It,https://www.personality-database.com/images/profile_transparent.png,7,8
ENFJ,1w2,Billy Peltzer,   Gremlins 2: The New Batch,https://www.personality-database.com/profile_images/196026.png?=undefined,1,2
ENFJ,9w1,Meg,   Paperman ,https://www.personality-database.com/profile_images/65636.png?=undefined,9,1
ENFJ,2w1,Rita,   Bad Boys,https://www.personality-database.com/profile_images/92509.png?=undefined,2,1
ENFJ,9w1,Vivian Krill,   Jurassic Park / Jurassic World,https://www.personality-database.com/profile_images/101595.png?=undefined,9,1
ENFJ,9w8,Alexander Sebastian,   Notorious ,https://www.personality-database.com/profile_images/38301.png?=undefined,9,8
ENFJ,3w2,Frank Tassone,   Bad Education ,https://www.personality-database.com/profile_images/69719.png?=undefined,3,2
ENFJ,4w3,Maria,   Tropa de Elite,https://www.personality-database.com/profile_images/152318.png?=undefined,4,3
ENFJ,8w9,Squeeze,   Sorry to Bother You ,https://www.personality-database.com/profile_images/143652.png?=undefined,8,9
ENFJ,1w2,Edmund Bertram,   Mansfield Park ,https://www.personality-database.com/profile_images/92269.png?=undefined,1,2
ENFJ,5w4,Guinevere (Keira Knightley),   King Arthur ,https://www.personality-database.com/images/profile_transparent.png,5,4
ENFJ,2w1,Alicia Masters,   Fantastic Four ,https://www.personality-database.com/profile_images/89265.png?=undefined,2,1
ENFJ,3w2,Daniel Clamp,   Gremlins 2: The New Batch,https://www.personality-database.com/profile_images/206743.png?=undefined,3,2
ENFJ,1w9,Rose Da Silva,   Silent Hill ,https://www.personality-database.com/images/profile_transparent.png,1,9
ENFJ,8w9,Sir Francis Haddock,   The Adventures of Tintin ,https://www.personality-database.com/images/profile_transparent.png,8,9
ENFJ,2w3,Charlie Meadows,   Barton Fink,https://www.personality-database.com/images/profile_transparent.png,2,3
ENFJ,2w1,"Henri Charrière ""Papillon""",   papillon ,https://www.personality-database.com/profile_images/178923.png?=undefined,2,1
ENFJ,2w1,Kris Kringle,   Miracle on 34th Street ,https://www.personality-database.com/profile_images/223942.png?=undefined,2,1
ENFJ,2w1,Laura Miller,   The Santa Clause ,https://www.personality-database.com/images/profile_transparent.png,2,1
ENFJ,7w8,Genevieve,   Barbie and the 12 Dancing Princesses ,https://www.personality-database.com/profile_images/218248.png?=undefined,7,8
ENFJ,2w3,Kate Kinkaid,   Four Christmases/Four Holidays ,https://www.personality-database.com/profile_images/80504.png?=undefined,2,3
ENFJ,9w1,Megan McCallister,   Home Alone ,https://www.personality-database.com/images/profile_transparent.png,9,1
ENFJ,3w4,George Wickham,   Pride and Prejudice and Zombies ,https://www.personality-database.com/profile_images/87543.png?=undefined,3,4
ENFJ,3w4,Scott Delacorte,   Bad Teacher,https://www.personality-database.com/profile_images/131577.png?=undefined,3,4
ENFJ,6w7,Kielyr,   Captain Fantastic ,https://www.personality-database.com/profile_images/101372.png?=undefined,6,7
ENFJ,2w3,Mr. Poe,   Dorbees: Making Decisions,https://www.personality-database.com/profile_images/168665.png?=undefined,2,3
ENFJ,2w3,Diana Prince / 'Wonder Woman',   DC Animated Movie Universe,https://www.personality-database.com/profile_images/137588.png?=undefined,2,3
ENFJ,2w3,Paloma,   James Bond,https://www.personality-database.com/profile_images/100570.png?=undefined,2,3
ENFJ,1w2,John Rolfe,   Pocahontas ,https://www.personality-database.com/profile_images/157629.png?=undefined,1,2
ENFJ,9w1,Lord Khrisna,   Mahabharat,https://www.personality-database.com/images/profile_transparent.png,9,1
ENFJ,2w3,Brandi Svenning,   Mallrats ,https://www.personality-database.com/profile_images/71789.png?=undefined,2,3
ENFJ,3w4,Lindsey Perez,   Saw ,https://www.personality-database.com/profile_images/105287.png?=undefined,3,4
ENFJ,2w3,Curtis,   The Blues Brothers ,https://www.personality-database.com/profile_images/135357.png?=undefined,2,3
ENFJ,7w6,Scary Godmother,   Scary Godmother: Halloween Spooktakular,https://www.personality-database.com/profile_images/93600.png?=undefined,7,6
ENFJ,2w3,Shone,   Crazy Little Thing Called Love ,https://www.personality-database.com/images/profile_transparent.png,2,3
ENFJ,2w1,Sam Coulson,   Never Been Kissed ,https://www.personality-database.com/profile_images/92213.png?=undefined,2,1
ENFJ,4w3,"Jane Clayton, Baroness Greystoke / Jane Porter",   The Legend of Tarzan ,https://www.personality-database.com/images/profile_transparent.png,4,3
ENFJ,3w2,Itsumi Shiraishi,   The Dark Maidens ,https://www.personality-database.com/images/profile_transparent.png,3,2
ENFJ,5w6,Mike Milch,   The Belko Experiment ,https://www.personality-database.com/images/profile_transparent.png,5,6
ENFJ,1w2,Durotan,   Warcraft ,https://www.personality-database.com/images/profile_transparent.png,1,2
ENFJ,9w8,Greta Evans,   The Boy,https://www.personality-database.com/profile_images/183584.png?=undefined,9,8
ENFJ,7w6,Kameyo,   Kubo and the Two Strings ,https://www.personality-database.com/profile_images/84298.png?=undefined,7,6
ENFJ,1w2,King Peppy,   Trolls ,https://www.personality-database.com/images/profile_transparent.png,1,2
ENFJ,3w2,Martin D. Ginsburg,   On the Basis of Sex,https://www.personality-database.com/profile_images/201054.png?=undefined,3,2
ENFJ,2w3,Veronica,   Clerks ,https://www.personality-database.com/images/profile_transparent.png,2,3
ENFJ,7w8,Clément Mathieu,   Les Choristes ,https://www.personality-database.com/images/profile_transparent.png,7,8
ENFJ,5w4,Narrator,   Barry Lyndon ,https://www.personality-database.com/profile_images/110842.png?=undefined,5,4
ENFJ,8w9,Godzilla (Showa),   Godzilla,https://www.personality-database.com/images/profile_transparent.png,8,9
ENFJ,9w8,Danny Moses,   The Big Short ,https://www.personality-database.com/profile_images/129233.png?=undefined,9,8
ENFJ,2w3,Chubbs Peterson,   Happy Gilmore ,https://www.personality-database.com/images/profile_transparent.png,2,3
ENFJ,3w2,Loretta King,   Ed Wood ,https://www.personality-database.com/profile_images/142690.png?=undefined,3,2
ENFJ,2w1,Albert Narracott,   War Horse ,https://www.personality-database.com/images/profile_transparent.png,2,1
ENFJ,3w2,Aleera,   Van Helsing ,https://www.personality-database.com/images/profile_transparent.png,3,2
ENFJ,1w9,Norm,   There's Something About Mary ,https://www.personality-database.com/images/profile_transparent.png,1,9
ENFJ,2w1,Carol Fisher,   Foreign Correspondent ,https://www.personality-database.com/profile_images/134097.png?=undefined,2,1
ENFJ,2w1,Bee Branch,"   Where’d You Go, Bernadette ",https://www.personality-database.com/images/profile_transparent.png,2,1
ENFJ,2w1,Nora,   Pete's Dragon ,https://www.personality-database.com/images/profile_transparent.png,2,1
ENFJ,9w8,Bernard Jaffe,   I Heart Huckabees ,https://www.personality-database.com/profile_images/164827.png?=undefined,9,8
ENFJ,2w1,Lord Blankenley,   Master and Commander: The Far Side of the World ,https://www.personality-database.com/images/profile_transparent.png,2,1
ENFJ,8w7,Marla Bloodstone,   Gremlins 2: The New Batch,https://www.personality-database.com/profile_images/206756.png?=undefined,8,7
ENFJ,3w2,Terrence Bundley,   Yes Man ,https://www.personality-database.com/images/profile_transparent.png,3,2
ENFJ,8w9,Roy Cronin,   Waterloo Bridge,https://www.personality-database.com/images/profile_transparent.png,8,9
ENFJ,3w2,Andrzej Santorski,   Suicide Room ,https://www.personality-database.com/images/profile_transparent.png,3,2
ENFJ,8w7,Jane Ginsburg,   On the Basis of Sex,https://www.personality-database.com/profile_images/201056.png?=undefined,8,7
ENFJ,2w3,Isabella,   Isn't it Romantic? ,https://www.personality-database.com/profile_images/102932.png?=undefined,2,3
ENFJ,2w3,Beatrice Lacy,   Rebecca ,https://www.personality-database.com/images/profile_transparent.png,2,3
ENFJ,2w3,Molly,   Invisible Sister,https://www.personality-database.com/profile_images/210002.png?=undefined,2,3
ENFJ,2w1,Olivia Barron,   Truth Or Dare,https://www.personality-database.com/profile_images/213331.png?=undefined,2,1
ENFJ,3w4,Hook,   Tinker Bell ,https://www.personality-database.com/profile_images/189665.png?=undefined,3,4
ENFJ,1w2,Mr. Laurence,   Little Women ,https://www.personality-database.com/profile_images/230627.png?=undefined,1,2
ENFJ,2w1,Muffy,   Antz ,https://www.personality-database.com/images/profile_transparent.png,2,1
ENFJ,6w5,Dr Franklin Storm,   Fantastic Four ,https://www.personality-database.com/images/profile_transparent.png,6,5
ENFJ,2w1,Jim Trotter III,   My Cousin Vinny ,https://www.personality-database.com/profile_images/128108.png?=undefined,2,1
ENFJ,2w3,Aaliyah,   Dhoom ,https://www.personality-database.com/profile_images/140808.png?=undefined,2,3
ENFJ,2w3,Lee Kang Ok,   The Battleship Island,https://www.personality-database.com/profile_images/190185.png?=undefined,2,3
ENFJ,2w3,Pam Elsinore,   Strange Brew ,https://www.personality-database.com/profile_images/164665.png?=undefined,2,3
ENFJ,2w1,Ana Khesarian,   The Promise ,https://www.personality-database.com/profile_images/123739.png?=undefined,2,1
ENFJ,2w1,Amber Appleton,   All Together Now ,https://www.personality-database.com/images/profile_transparent.png,2,1
ENFJ,6w5,Judge Chamberlain Haller,   My Cousin Vinny ,https://www.personality-database.com/profile_images/128107.png?=undefined,6,5
ENFJ,9w8,Patricio Infante,   Machuca ,https://www.personality-database.com/profile_images/135393.png?=undefined,9,8
ENFJ,4w3,Le Chevalier Raphael Danceny,   Dangerous Liaisons ,https://www.personality-database.com/images/profile_transparent.png,4,3
ENFJ,2w3,John McBurney,   The Beguiled ,https://www.personality-database.com/images/profile_transparent.png,2,3
ENFJ,1w2,Carol Martinez,   Sleepers ,https://www.personality-database.com/profile_images/189028.png?=undefined,1,2
ENFJ,3w4,Sam Bouchard,   Body Double ,https://www.personality-database.com/images/profile_transparent.png,3,4
ENFJ,7w8,Phoebe O'Hara,   Kindergarten Cop ,https://www.personality-database.com/profile_images/91870.png?=undefined,7,8
ENFJ,1w2,Elsa kast,   Splice,https://www.personality-database.com/images/profile_transparent.png,1,2
ENFJ,2w1,Carl Beaumont,   Batman: Mask of the Phantasm,https://www.personality-database.com/profile_images/157533.png?=undefined,2,1
ENFJ,3w4,Pony,   SubUrbia ,https://www.personality-database.com/profile_images/105652.png?=undefined,3,4
ENFJ,9w1,Garrow,   Eragon ,https://www.personality-database.com/images/profile_transparent.png,9,1
ENFJ,3w2,The Duchess,   Paradise Hills ,https://www.personality-database.com/profile_images/201551.png?=undefined,3,2
ENFJ,3w2,Mr. Fezziwig,   A Christmas Carol ,https://www.personality-database.com/profile_images/94012.png?=undefined,3,2
ENFJ,1w2,Anthony Garcia,   The Dark Knight Trilogy,https://www.personality-database.com/profile_images/188793.png?=undefined,1,2
ENFJ,3w4,Mara Ordaz,   El cuento de las comadrejas ,https://www.personality-database.com/images/profile_transparent.png,3,4
ENFJ,3w2,Shannon DeLong/Maurice Mills,   A Fall from Grace ,https://www.personality-database.com/profile_images/110095.png?=undefined,3,2
ENFJ,2w3,Paula Pokrifki,   An Officer and a Gentleman ,https://www.personality-database.com/profile_images/153665.png?=undefined,2,3
ENFJ,1w2,Carolyn Cissy Dubois,   Pain and Gain ,https://www.personality-database.com/images/profile_transparent.png,1,2
ENFJ,1w2,Steven Sing,   Saw ,https://www.personality-database.com/profile_images/105288.png?=undefined,1,2
ENFJ,2w3,Penny,   Inspector Gadget,https://www.personality-database.com/images/profile_transparent.png,2,3
ENFJ,2w1,Gita Patel,   Life of Pi ,https://www.personality-database.com/images/profile_transparent.png,2,1
ENFJ,1w2,Master Tang,   Kung Pow: Enter the Fist ,https://www.personality-database.com/images/profile_transparent.png,1,2
ENFJ,1w2,Joseba,   Madre ,https://www.personality-database.com/images/profile_transparent.png,1,2
ENFJ,7w8,Ashley Kane,   Listen Up Philip,https://www.personality-database.com/images/profile_transparent.png,7,8
ENFJ,1w9,Steffi Dandridge,   Everyone Says I Love You ,https://www.personality-database.com/profile_images/133498.png?=undefined,1,9
ENFJ,9w8,CPL Fred Henderson,   Saving Private Ryan ,https://www.personality-database.com/profile_images/36850.png?=undefined,9,8
ENFJ,8w9,Joy,   The Maid,https://www.personality-database.com/images/profile_transparent.png,8,9
ENFJ,7w6,Clairee Belcher,   Steel Magnolias ,https://www.personality-database.com/profile_images/148909.png?=undefined,7,6
ENFJ,4w3,Orpheus,   Orfeu Negro ,https://www.personality-database.com/images/profile_transparent.png,4,3
ENFJ,4w3,Chico,   Carandiru ,https://www.personality-database.com/profile_images/123783.png?=undefined,4,3
